venda_id;data;cliente_id;produto_id;rep_id;regiao;uf;canal;qtd;preco_unit;desconto;receita_bruta;receita_liquida
268;28/01/2024 00:00;22;46;4;Centro-Oeste;MT;Varejo;14;140,95;0,15;1973,3;1677,3
269;21/08/2024 00:00;209;33;5;Norte;AP;Varejo;18;113,15;0,04;2036,7;1955,23
270;20/08/2024 00:00;69;25;14;Sudeste;SP;Hospitalar;6;186,48;0;1118,88;1118,88
271;28/12/2024 00:00;62;17;18;Norte;AP;Varejo;6;89,29;0,09;535,74;487,52
272;01/07/2024 00:00;82;12;10;Sul;PR;Varejo;2;92,79;0;185,58;185,58
273;04/09/2024 00:00;10;53;24;Nordeste;BA;Varejo;2;122,28;0,11;244,56;217,66
274;02/05/2024 00:00;91;36;6;Sul;SC;Varejo;11;26,01;0,08;286,11;263,22
275;27/03/2024 00:00;111;12;12;Centro-Oeste;MS;Varejo;3;116,28;0,04;348,84;334,89
276;10/07/2024 00:00;95;14;19;Nordeste;MA;Varejo;9;128,55;0,11;1156,95;1029,69
277;19/10/2024 00:00;188;10;8;Sul;RS;Varejo;23;136,25;0,06;3133,75;2945,72
278;24/05/2024 00:00;99;22;23;Nordeste;PI;Varejo;26;153,82;0,11;3999,32;3559,39
279;12/02/2024 00:00;145;19;7;Centro-Oeste;MT;Varejo;13;18,26;0,08;237,38;218,39
280;18/03/2024 00:00;152;43;13;Norte;AM;Distribuidor;22;168,64;0,07;3710,08;3450,37
281;23/09/2024 00:00;189;60;20;Sul;RS;Varejo;11;101,01;0,1;1111,11;1000
282;14/12/2024 00:00;49;53;9;Sudeste;RJ;Hospitalar;3;114,69;0,03;344,07;333,75
283;02/10/2024 00:00;182;56;21;Sudeste;MG;Varejo;6;113,58;0,05;681,48;647,41
284;21/11/2024 00:00;117;1;7;Sul;PR;Varejo;10;129,28;0,03;1292,8;1254,02
285;24/03/2024 00:00;78;24;9;Sudeste;MG;Varejo;10;108,67;0,07;1086,7;1010,63
286;05/03/2024 00:00;50;52;12;Sul;PR;Varejo;6;132,67;0;796,02;796,02
287;22/09/2024 00:00;186;25;21;Nordeste;PE;Varejo;10;183,16;0,02;1831,6;1794,97
288;05/08/2024 00:00;14;9;2;Centro-Oeste;GO;Distribuidor;9;165,39;0;1488,51;1488,51
289;27/09/2024 00:00;212;44;2;Sul;SC;Distribuidor;18;46,69;0,07;840,42;781,59
290;24/07/2024 00:00;72;48;10;Norte;PA;Varejo;3;72,31;0,15;216,93;184,39
291;09/01/2024 00:00;54;7;15;Nordeste;RN;Hospitalar;9;67,12;0,01;604,08;598,04
292;01/07/2024 00:00;148;51;8;Sudeste;RJ;Varejo;8;25,06;0,07;200,48;186,45
293;09/10/2024 00:00;15;53;15;Centro-Oeste;DF;Varejo;5;106,48;0,13;532,4;463,19
294;26/01/2024 00:00;8;30;2;Nordeste;RN;Varejo;7;128,02;0,11;896,14;797,56
295;23/03/2024 00:00;47;28;9;Sul;RS;Hospitalar;6;80,06;0,04;480,36;461,15
296;27/07/2024 00:00;126;37;3;Norte;PA;Varejo;5;123,6;0,04;618;593,28
297;08/01/2024 00:00;74;16;1;Centro-Oeste;MT;Hospitalar;4;58,31;0,15;233,24;198,25
298;08/10/2024 00:00;143;39;12;Sul;RS;Hospitalar;13;116,61;0,2;1515,93;1212,74
299;04/05/2024 00:00;13;23;25;Norte;AM;Varejo;5;54,38;0,15;271,9;231,12
300;02/01/2024 00:00;15;14;20;Centro-Oeste;DF;Varejo;7;135,8;0,11;950,6;846,03
301;25/07/2024 00:00;127;45;14;Centro-Oeste;GO;Distribuidor;6;140,49;0,14;842,94;724,93
302;23/04/2024 00:00;59;45;6;Sul;SC;Varejo;17;150,51;0,03;2558,67;2481,91
303;14/06/2024 00:00;23;40;8;Centro-Oeste;DF;Hospitalar;6;41,4;0,12;248,4;218,59
304;13/04/2024 00:00;122;36;4;Sudeste;SP;Varejo;6;31,42;0,19;188,52;152,7
305;23/06/2024 00:00;96;5;15;Sudeste;SP;Varejo;6;79,17;0,03;475,02;460,77
306;29/07/2024 00:00;186;24;24;Nordeste;PE;Varejo;12;110,29;0,04;1323,48;1270,54
307;30/01/2024 00:00;8;33;2;Nordeste;RN;Varejo;6;126,01;0;756,06;756,06
308;04/02/2024 00:00;183;53;24;Norte;PA;Distribuidor;5;105,12;0,07;525,6;488,81
309;24/03/2024 00:00;51;42;22;Centro-Oeste;DF;Distribuidor;6;70,02;0,02;420,12;411,72
310;30/04/2024 00:00;42;3;1;Sul;SC;Varejo;6;158,89;0,04;953,34;915,21
311;04/05/2024 00:00;105;57;9;Nordeste;MA;Hospitalar;15;84,29;0,06;1264,35;1188,49
312;19/07/2024 00:00;29;58;3;Norte;AC;Hospitalar;4;82,05;0,17;328,2;272,41
313;22/07/2024 00:00;117;43;11;Sul;PR;Varejo;9;160,04;0,15;1440,36;1224,31
314;01/09/2024 00:00;166;58;25;Centro-Oeste;GO;Hospitalar;14;79,2;0,11;1108,8;986,83
315;27/03/2024 00:00;48;6;19;Sul;RS;Hospitalar;11;91,98;0,03;1011,78;981,43
316;26/06/2024 00:00;70;49;18;Sudeste;RJ;Varejo;10;130,17;0,12;1301,7;1145,5
317;24/11/2024 00:00;136;11;13;Sudeste;MG;Varejo;7;112,46;0,09;787,22;716,37
318;22/03/2024 00:00;193;2;5;Sudeste;ES;Varejo;9;85,15;0,06;766,35;720,37
319;21/08/2024 00:00;27;11;11;Sudeste;SP;Varejo;9;98,42;0,12;885,78;779,49
320;24/02/2024 00:00;214;38;17;Norte;RO;Varejo;10;165,84;0,07;1658,4;1542,31
321;29/08/2024 00:00;20;41;15;Nordeste;CE;Distribuidor;4;113,38;0,05;453,52;430,84
322;19/01/2024 00:00;160;14;16;Sudeste;RJ;Varejo;16;129,15;0,16;2066,4;1735,78
323;01/03/2024 00:00;169;48;7;Sul;RS;Varejo;2;74,28;0,07;148,56;138,16
324;05/09/2024 00:00;57;29;24;Nordeste;PI;Varejo;16;164,8;0,11;2636,8;2346,75
325;08/04/2024 00:00;219;14;4;Norte;AP;Varejo;15;117,06;0,1;1755,9;1580,31
326;28/02/2024 00:00;85;29;3;Centro-Oeste;GO;Hospitalar;3;193,64;0,06;580,92;546,06
327;23/03/2024 00:00;150;39;4;Sul;PR;Varejo;7;130,73;0,01;915,11;905,96
328;16/12/2024 00:00;172;22;22;Centro-Oeste;MT;Hospitalar;12;150,23;0;1802,76;1802,76
329;27/04/2024 00:00;187;14;13;Centro-Oeste;DF;Hospitalar;17;131,5;0,07;2235,5;2079,02
330;10/04/2024 00:00;213;38;12;Centro-Oeste;MT;Varejo;4;181,33;0,1;725,32;652,79
331;04/04/2024 00:00;181;32;24;Sul;SC;Hospitalar;40;107,12;0,04;4284,8;4113,41
332;18/09/2024 00:00;64;47;4;Sul;PR;Varejo;13;114,33;0;1486,29;1486,29
333;20/01/2024 00:00;165;2;7;Norte;PA;Varejo;9;93,79;0,04;844,11;810,35
334;23/01/2024 00:00;41;44;3;Centro-Oeste;MS;Varejo;19;45,54;0,06;865,26;813,34
335;17/11/2024 00:00;8;40;2;Nordeste;RN;Varejo;33;37,93;0,07;1251,69;1164,07
336;21/11/2024 00:00;152;48;6;Norte;AM;Distribuidor;16;70,27;0,05;1124,32;1068,1
337;29/11/2024 00:00;127;4;2;Centro-Oeste;GO;Distribuidor;13;103,9;0,03;1350,7;1310,18
338;19/06/2024 00:00;136;23;7;Sudeste;MG;Varejo;7;49,98;0,07;349,86;325,37
339;12/07/2024 00:00;134;50;6;Nordeste;CE;Hospitalar;10;99,57;0,07;995,7;926
340;04/07/2024 00:00;163;44;22;Nordeste;CE;Varejo;9;42,98;0,07;386,82;359,74
341;13/09/2024 00:00;36;41;23;Norte;AC;Distribuidor;6;131,31;0,14;787,86;677,56
342;09/08/2024 00:00;163;30;3;Nordeste;CE;Varejo;10;120,32;0;1203,2;1203,2
343;18/03/2024 00:00;206;41;9;Sul;PR;Varejo;6;122,05;0,08;732,3;673,72
344;15/04/2024 00:00;90;28;20;Centro-Oeste;DF;Varejo;11;71,69;0,06;788,59;741,27
345;03/11/2024 00:00;115;28;21;Sul;PR;Varejo;21;71,11;0,04;1493,31;1433,58
346;19/11/2024 00:00;115;56;5;Sul;PR;Varejo;18;132,34;0,23;2382,12;1834,23
347;05/03/2024 00:00;162;34;24;Sudeste;SP;Varejo;17;129,03;0,13;2193,51;1908,35
348;31/03/2024 00:00;89;40;22;Nordeste;PB;Hospitalar;13;42,16;0,01;548,08;542,6
349;03/04/2024 00:00;131;42;17;Norte;AC;Varejo;5;76,7;0,04;383,5;368,16
350;23/03/2024 00:00;153;25;22;Nordeste;MA;Varejo;5;163,77;0,12;818,85;720,59
351;17/10/2024 00:00;157;45;24;Norte;RO;Hospitalar;14;150,04;0,13;2100,56;1827,49
352;09/01/2024 00:00;57;50;2;Nordeste;PI;Varejo;5;146,45;0,05;732,25;695,64
353;23/04/2024 00:00;82;46;18;Sul;PR;Varejo;12;171,64;0;2059,68;2059,68
354;08/11/2024 00:00;164;23;2;Sul;RS;Distribuidor;14;53,56;0,08;749,84;689,85
355;05/11/2024 00:00;213;28;9;Centro-Oeste;MT;Varejo;11;72,92;0,05;802,12;762,01
356;27/02/2024 00:00;187;37;16;Centro-Oeste;DF;Hospitalar;20;134,58;0,07;2691,6;2503,19
357;01/01/2024 00:00;113;54;5;Centro-Oeste;MT;Varejo;12;105,6;0,14;1267,2;1089,79
358;18/10/2024 00:00;218;24;22;Nordeste;CE;Varejo;16;102,76;0,07;1644,16;1529,07
359;18/12/2024 00:00;147;23;5;Sudeste;RJ;Varejo;16;59,13;0,06;946,08;889,32
360;03/02/2024 00:00;51;56;21;Centro-Oeste;DF;Distribuidor;20;153,49;0,07;3069,8;2854,91
361;05/04/2024 00:00;3;12;16;Centro-Oeste;DF;Hospitalar;14;110,92;0,11;1552,88;1382,06
362;24/06/2024 00:00;59;56;4;Sul;SC;Varejo;14;128,78;0,07;1802,92;1676,72
363;24/12/2024 00:00;104;52;7;Nordeste;SE;Varejo;4;130,21;0,1;520,84;468,76
364;27/11/2024 00:00;118;17;12;Nordeste;MA;Varejo;13;123,52;0,09;1605,76;1461,24
365;15/11/2024 00:00;5;58;4;Sul;SC;Varejo;28;82,55;0,08;2311,4;2126,49
366;04/09/2024 00:00;143;23;8;Sul;RS;Hospitalar;16;55,16;0,07;882,56;820,78
367;26/10/2024 00:00;107;17;1;Sudeste;SP;Hospitalar;5;118,95;0,08;594,75;547,17
368;11/09/2024 00:00;134;8;1;Nordeste;CE;Hospitalar;14;122,68;0,13;1717,52;1494,24
369;24/01/2024 00:00;146;45;11;Sul;SC;Varejo;11;157,79;0,18;1735,69;1423,27
370;18/06/2024 00:00;57;20;23;Nordeste;PI;Varejo;9;51,09;0;459,81;459,81
371;09/01/2024 00:00;105;57;24;Nordeste;MA;Hospitalar;9;82,73;0,06;744,57;699,9
372;06/03/2024 00:00;100;49;19;Norte;AP;Varejo;4;117,7;0;470,8;470,8
373;25/05/2024 00:00;55;19;7;Sul;RS;Varejo;6;16,88;0,16;101,28;85,08
374;07/09/2024 00:00;139;1;12;Nordeste;RN;Varejo;12;146,75;0,08;1761;1620,12
375;31/10/2024 00:00;25;20;5;Sul;PR;Varejo;37;51,23;0,07;1895,51;1762,82
376;04/03/2024 00:00;180;50;1;Centro-Oeste;DF;Distribuidor;3;113,51;0,1;340,53;306,48
377;17/09/2024 00:00;155;24;22;Sul;SC;Distribuidor;17;108,21;0,03;1839,57;1784,38
378;24/06/2024 00:00;162;55;17;Sudeste;SP;Varejo;2;86,15;0,02;172,3;168,85
379;01/02/2024 00:00;147;33;13;Sudeste;RJ;Varejo;13;139,2;0,11;1809,6;1610,54
380;11/10/2024 00:00;145;17;20;Centro-Oeste;MT;Varejo;7;121,8;0,08;852,6;784,39
381;29/04/2024 00:00;23;9;17;Centro-Oeste;DF;Hospitalar;27;141,71;0,06;3826,17;3596,6
382;24/09/2024 00:00;68;22;3;Norte;AM;Varejo;21;156,51;0,12;3286,71;2892,3
383;02/04/2024 00:00;70;19;16;Sudeste;RJ;Varejo;25;17,95;0,01;448,75;444,26
384;11/11/2024 00:00;185;30;17;Sul;PR;Varejo;11;152,12;0,07;1673,32;1556,19
385;07/04/2024 00:00;179;34;1;Centro-Oeste;DF;Varejo;6;117,66;0,07;705,96;656,54
386;25/04/2024 00:00;71;13;15;Sudeste;MG;Distribuidor;2;171,6;0,13;343,2;298,58
387;18/02/2024 00:00;80;2;2;Sudeste;SP;Varejo;17;95,77;0,06;1628,09;1530,4
388;28/12/2024 00:00;70;11;10;Sudeste;RJ;Varejo;10;97,1;0,02;971;951,58
389;18/03/2024 00:00;112;52;16;Nordeste;RN;Varejo;11;131,84;0,07;1450,24;1348,72
390;17/10/2024 00:00;155;35;9;Sul;SC;Distribuidor;4;59,92;0,06;239,68;225,3
391;15/03/2024 00:00;87;8;13;Sul;RS;Varejo;5;110,74;0,03;553,7;537,09
392;20/10/2024 00:00;200;41;24;Norte;AP;Hospitalar;4;131,35;0,05;525,4;499,13
393;28/01/2024 00:00;114;35;4;Sul;SC;Varejo;5;60,44;0;302,2;302,2
394;09/09/2024 00:00;212;28;9;Sul;SC;Distribuidor;6;74,7;0,11;448,2;398,9
395;08/11/2024 00:00;173;19;23;Sudeste;RJ;Varejo;8;18,64;0,14;149,12;128,24
396;02/01/2024 00:00;87;39;2;Sul;RS;Varejo;8;129;0,03;1032;1001,04
397;10/02/2024 00:00;165;7;23;Norte;PA;Varejo;14;60,5;0,13;847;736,89
398;05/02/2024 00:00;51;29;19;Centro-Oeste;DF;Distribuidor;3;184,66;0,11;553,98;493,04
399;28/06/2024 00:00;98;23;24;Sudeste;ES;Hospitalar;13;56,5;0,03;734,5;712,46
400;08/12/2024 00:00;212;39;3;Sul;SC;Distribuidor;9;124,45;0,04;1120,05;1075,25
401;22/07/2024 00:00;131;23;22;Norte;AC;Varejo;18;60,28;0,09;1085,04;987,39
402;01/07/2024 00:00;116;29;12;Centro-Oeste;MS;Distribuidor;4;180,92;0,1;723,68;651,31
403;16/02/2024 00:00;167;33;12;Norte;PA;Distribuidor;57;138,43;0,08;7890,51;7259,27
404;17/06/2024 00:00;171;50;6;Nordeste;MA;Hospitalar;18;111,77;0;2011,86;2011,86
405;11/09/2024 00:00;7;54;23;Norte;RR;Varejo;26;91,3;0,07;2373,8;2207,63
406;05/01/2024 00:00;155;58;16;Sul;SC;Distribuidor;3;75,6;0,04;226,8;217,73
407;23/03/2024 00:00;26;20;11;Sul;RS;Hospitalar;3;55,36;0,11;166,08;147,81
408;14/09/2024 00:00;85;21;5;Centro-Oeste;GO;Hospitalar;8;105,36;0,07;842,88;783,88
409;18/03/2024 00:00;218;23;3;Nordeste;CE;Varejo;5;57,66;0,05;288,3;273,88
410;21/12/2024 00:00;97;2;13;Norte;RO;Varejo;9;89;0,02;801;784,98
411;13/06/2024 00:00;71;40;5;Sudeste;MG;Distribuidor;4;42,19;0,04;168,76;162,01
412;14/08/2024 00:00;122;4;13;Sudeste;SP;Varejo;19;103,39;0,01;1964,41;1944,77
413;18/01/2024 00:00;37;9;4;Norte;TO;Distribuidor;15;139,2;0,02;2088;2046,24
414;18/01/2024 00:00;104;17;16;Nordeste;SE;Varejo;16;108,21;0,04;1731,36;1662,11
415;30/10/2024 00:00;145;37;22;Centro-Oeste;MT;Varejo;32;137,03;0,07;4384,96;4078,01
416;02/05/2024 00:00;47;46;14;Sul;RS;Hospitalar;12;167,14;0,12;2005,68;1765
417;08/11/2024 00:00;157;30;18;Norte;RO;Hospitalar;5;144,18;0,02;720,9;706,48
418;22/01/2024 00:00;48;1;2;Sul;RS;Hospitalar;7;146,77;0,1;1027,39;924,65
419;03/04/2024 00:00;186;25;22;Nordeste;PE;Varejo;4;196,44;0,1;785,76;707,18
420;23/01/2024 00:00;137;35;5;Sudeste;MG;Varejo;25;55,23;0,04;1380,75;1325,52
421;11/08/2024 00:00;33;7;8;Sul;SC;Hospitalar;6;58,29;0,09;349,74;318,26
422;09/12/2024 00:00;111;38;7;Centro-Oeste;MS;Varejo;6;175,93;0,15;1055,58;897,24
423;27/02/2024 00:00;50;50;14;Sul;PR;Varejo;8;103,16;0,09;825,28;751
424;19/02/2024 00:00;138;25;19;Sul;RS;Varejo;4;166,42;0,16;665,68;559,17
425;11/10/2024 00:00;80;54;1;Sudeste;SP;Varejo;4;113,63;0,07;454,52;422,7
426;22/08/2024 00:00;214;51;18;Norte;RO;Varejo;11;23,37;0,05;257,07;244,22
427;18/06/2024 00:00;137;25;14;Sudeste;MG;Varejo;13;166,55;0,04;2165,15;2078,54
428;15/11/2024 00:00;54;57;13;Nordeste;RN;Hospitalar;3;72,94;0,1;218,82;196,94
429;13/04/2024 00:00;150;49;15;Sul;PR;Varejo;12;128,44;0;1541,28;1541,28
430;11/04/2024 00:00;5;27;11;Sul;SC;Varejo;12;19,58;0,08;234,96;216,16
431;16/04/2024 00:00;151;44;19;Sudeste;SP;Hospitalar;9;45,44;0,1;408,96;368,06
432;14/05/2024 00:00;3;19;19;Centro-Oeste;DF;Hospitalar;13;19,58;0,05;254,54;241,81
433;30/03/2024 00:00;10;2;21;Nordeste;BA;Varejo;12;91,33;0,14;1095,96;942,53
434;13/02/2024 00:00;17;18;11;Centro-Oeste;GO;Varejo;12;111,48;0,06;1337,76;1257,49
435;24/04/2024 00:00;157;12;6;Norte;RO;Hospitalar;10;103,02;0,06;1030,2;968,39
436;07/03/2024 00:00;68;19;21;Norte;AM;Varejo;9;17,04;0,07;153,36;142,62
437;28/02/2024 00:00;52;4;4;Norte;TO;Hospitalar;32;83,88;0,05;2684,16;2549,95
438;14/09/2024 00:00;169;25;17;Sul;RS;Varejo;13;173,97;0,11;2261,61;2012,83
439;07/09/2024 00:00;220;56;24;Nordeste;PI;Varejo;7;130,47;0,07;913,29;849,36
440;07/07/2024 00:00;8;12;11;Nordeste;RN;Varejo;10;115,02;0,03;1150,2;1115,69
441;16/04/2024 00:00;200;17;21;Norte;AP;Hospitalar;11;107,98;0,08;1187,78;1092,76
442;10/04/2024 00:00;48;34;6;Sul;RS;Hospitalar;9;135,81;0,07;1222,29;1136,73
443;30/10/2024 00:00;112;16;6;Nordeste;RN;Varejo;6;77,6;0,14;465,6;400,42
444;07/04/2024 00:00;219;8;3;Norte;AP;Varejo;3;93,43;0,07;280,29;260,67
445;30/08/2024 00:00;159;59;13;Sul;RS;Hospitalar;10;45,25;0;452,5;452,5
446;26/03/2024 00:00;148;26;2;Sudeste;RJ;Varejo;14;56,41;0,02;789,74;773,95
447;13/09/2024 00:00;220;14;9;Nordeste;PI;Varejo;12;130,53;0,02;1566,36;1535,03
448;18/02/2024 00:00;121;56;11;Norte;TO;Varejo;8;148,43;0,05;1187,44;1128,07
449;06/04/2024 00:00;177;27;12;Sul;RS;Varejo;18;18;0,02;324;317,52
450;03/12/2024 00:00;115;6;10;Sul;PR;Varejo;7;86,73;0,05;607,11;576,75
451;12/07/2024 00:00;130;12;11;Nordeste;MA;Varejo;13;118,8;0,11;1544,4;1374,52
452;29/03/2024 00:00;70;12;24;Sudeste;RJ;Varejo;4;127,47;0;509,88;509,88
453;27/07/2024 00:00;164;52;21;Sul;RS;Distribuidor;13;123,73;0,14;1608,49;1383,3
454;16/09/2024 00:00;92;8;6;Centro-Oeste;DF;Varejo;10;102,85;0,05;1028,5;977,08
455;08/02/2024 00:00;184;35;3;Sudeste;MG;Varejo;5;51,67;0,05;258,35;245,43
456;11/07/2024 00:00;162;30;3;Sudeste;SP;Varejo;4;156,18;0,12;624,72;549,75
457;01/01/2024 00:00;125;52;21;Nordeste;CE;Varejo;13;121,93;0,05;1585,09;1505,84
458;28/07/2024 00:00;146;54;2;Sul;SC;Varejo;4;104,25;0,08;417;383,64
459;17/02/2024 00:00;52;14;24;Norte;TO;Hospitalar;5;152,73;0,12;763,65;672,01
460;09/06/2024 00:00;129;54;2;Sudeste;MG;Varejo;7;85,94;0,08;601,58;553,45
461;17/12/2024 00:00;33;60;9;Sul;SC;Hospitalar;7;135,21;0,1;946,47;851,82
462;24/08/2024 00:00;31;37;12;Centro-Oeste;GO;Hospitalar;12;127,34;0,03;1528,08;1482,24
463;11/08/2024 00:00;181;24;23;Sul;SC;Hospitalar;21;108,38;0,13;2275,98;1980,1
464;28/10/2024 00:00;168;48;7;Centro-Oeste;MT;Distribuidor;3;62,63;0,1;187,89;169,1
465;02/08/2024 00:00;125;43;16;Nordeste;CE;Varejo;5;148,25;0,06;741,25;696,78
466;06/09/2024 00:00;66;45;2;Centro-Oeste;MS;Hospitalar;10;160,25;0,05;1602,5;1522,38
467;22/07/2024 00:00;98;58;2;Sudeste;ES;Hospitalar;11;77,29;0,01;850,19;841,69
468;07/08/2024 00:00;125;57;21;Nordeste;CE;Varejo;14;73,26;0,06;1025,64;964,1
469;04/09/2024 00:00;36;41;8;Norte;AC;Distribuidor;12;127,97;0,11;1535,64;1366,72
470;20/11/2024 00:00;187;5;17;Centro-Oeste;DF;Hospitalar;13;69,81;0,12;907,53;798,63
471;06/04/2024 00:00;178;39;11;Norte;AP;Varejo;6;115,44;0,12;692,64;609,52
472;22/05/2024 00:00;34;27;18;Sudeste;MG;Varejo;5;19,09;0,13;95,45;83,04
473;12/05/2024 00:00;52;17;18;Norte;TO;Hospitalar;4;106,72;0,03;426,88;414,07
474;28/01/2024 00:00;136;13;25;Sudeste;MG;Varejo;4;199,92;0,08;799,68;735,71
475;08/01/2024 00:00;148;17;10;Sudeste;RJ;Varejo;18;106,63;0,07;1919,34;1784,99
476;08/05/2024 00:00;174;21;11;Norte;AM;Varejo;12;114,93;0,12;1379,16;1213,66
477;27/03/2024 00:00;187;12;24;Centro-Oeste;DF;Hospitalar;14;115,17;0,17;1612,38;1338,28
478;24/03/2024 00:00;188;56;21;Sul;RS;Varejo;23;146,66;0,05;3373,18;3204,52
479;30/10/2024 00:00;38;12;10;Norte;RR;Varejo;10;93,83;0,13;938,3;816,32
480;04/11/2024 00:00;48;45;20;Sul;RS;Hospitalar;21;148,28;0,04;3113,88;2989,32
481;03/02/2024 00:00;41;50;8;Centro-Oeste;MS;Varejo;6;121,48;0;728,88;728,88
482;18/03/2024 00:00;51;45;17;Centro-Oeste;DF;Distribuidor;7;161,38;0,01;1129,66;1118,36
483;28/10/2024 00:00;18;50;14;Centro-Oeste;DF;Varejo;6;112,79;0,1;676,74;609,07
484;24/07/2024 00:00;96;52;25;Sudeste;SP;Varejo;20;130,77;0,01;2615,4;2589,25
485;13/03/2024 00:00;100;34;3;Norte;AP;Varejo;27;108,36;0,1;2925,72;2633,15
486;17/05/2024 00:00;210;54;2;Sul;RS;Varejo;9;106,13;0,09;955,17;869,2
487;04/06/2024 00:00;161;8;18;Sul;SC;Varejo;11;113,97;0,08;1253,67;1153,38
488;23/04/2024 00:00;218;2;15;Nordeste;CE;Varejo;6;89,35;0,03;536,1;520,02
489;11/08/2024 00:00;95;57;11;Nordeste;MA;Varejo;13;84,08;0,06;1093,04;1027,46
490;19/11/2024 00:00;138;16;22;Sul;RS;Varejo;4;64,39;0,08;257,56;236,96
491;04/04/2024 00:00;192;2;18;Nordeste;AL;Varejo;22;95,48;0,08;2100,56;1932,52
492;01/08/2024 00:00;54;19;19;Nordeste;RN;Hospitalar;14;17,09;0,02;239,26;234,47
493;31/07/2024 00:00;37;28;3;Norte;TO;Distribuidor;5;68,86;0,12;344,3;302,98
494;09/08/2024 00:00;218;48;7;Nordeste;CE;Varejo;20;76,73;0,1;1534,6;1381,14
495;06/05/2024 00:00;95;30;7;Nordeste;MA;Varejo;21;97,76;0,1;2052,96;1847,66
496;23/11/2024 00:00;56;12;20;Nordeste;PE;Varejo;24;105,87;0,13;2540,88;2210,57
497;06/02/2024 00:00;194;54;21;Nordeste;PI;Hospitalar;14;99,62;0,04;1394,68;1338,89
498;27/02/2024 00:00;32;10;15;Nordeste;CE;Varejo;17;159,98;0,06;2719,66;2556,48
499;08/07/2024 00:00;147;3;3;Sudeste;RJ;Varejo;5;131,74;0,08;658,7;606
500;21/09/2024 00:00;85;22;20;Centro-Oeste;GO;Hospitalar;6;171,21;0,06;1027,26;965,62
501;01/01/2024 00:00;126;52;23;Norte;PA;Varejo;30;130,53;0,12;3915,9;3445,99
502;04/03/2024 00:00;155;35;17;Sul;SC;Distribuidor;6;51,44;0,02;308,64;302,47
503;28/11/2024 00:00;188;12;2;Sul;RS;Varejo;7;116,92;0,05;818,44;777,52
504;15/03/2024 00:00;216;21;17;Nordeste;PI;Varejo;12;112,94;0,03;1355,28;1314,62
505;22/07/2024 00:00;111;15;10;Centro-Oeste;MS;Varejo;3;30,44;0,09;91,32;83,1
506;19/01/2024 00:00;202;42;5;Norte;PA;Varejo;16;61,4;0,13;982,4;854,69
507;22/10/2024 00:00;188;24;15;Sul;RS;Varejo;6;95,5;0,02;573;561,54
508;26/10/2024 00:00;92;50;11;Centro-Oeste;DF;Varejo;25;108,8;0,02;2720;2665,6
509;22/10/2024 00:00;162;11;6;Sudeste;SP;Varejo;18;111,09;0;1999,62;1999,62
510;10/08/2024 00:00;119;57;20;Norte;AP;Varejo;10;89,56;0,06;895,6;841,86
511;13/03/2024 00:00;41;59;24;Centro-Oeste;MS;Varejo;8;51,32;0,09;410,56;373,61
512;01/11/2024 00:00;170;25;20;Sul;RS;Hospitalar;21;162,72;0;3417,12;3417,12
513;24/09/2024 00:00;85;36;16;Centro-Oeste;GO;Hospitalar;9;27,49;0,19;247,41;200,4
514;17/07/2024 00:00;72;40;7;Norte;PA;Varejo;3;37,41;0,1;112,23;101,01
515;27/08/2024 00:00;106;42;12;Norte;PA;Hospitalar;4;69;0,02;276;270,48
516;17/08/2024 00:00;136;18;22;Sudeste;MG;Varejo;12;119,9;0,16;1438,8;1208,59
517;22/10/2024 00:00;166;56;19;Centro-Oeste;GO;Hospitalar;7;150,14;0,07;1050,98;977,41
518;22/01/2024 00:00;84;18;4;Sudeste;SP;Varejo;3;112,13;0,08;336,39;309,48
519;20/07/2024 00:00;209;20;4;Norte;AP;Varejo;10;50,66;0,04;506,6;486,34
520;16/10/2024 00:00;38;39;25;Norte;RR;Varejo;6;139,04;0;834,24;834,24
521;01/05/2024 00:00;133;54;6;Nordeste;RN;Varejo;8;99,16;0,16;793,28;666,36
522;14/05/2024 00:00;78;42;12;Sudeste;MG;Varejo;15;74,22;0,12;1113,3;979,7
523;22/09/2024 00:00;60;34;8;Nordeste;CE;Varejo;24;137,61;0,19;3302,64;2675,14
524;27/02/2024 00:00;170;60;25;Sul;RS;Hospitalar;8;124,67;0,1;997,36;897,62
525;01/11/2024 00:00;59;9;24;Sul;SC;Varejo;4;126,81;0,1;507,24;456,52
526;30/10/2024 00:00;119;6;22;Norte;AP;Varejo;5;87,44;0,1;437,2;393,48
527;31/03/2024 00:00;79;11;11;Sudeste;SP;Varejo;34;114,34;0,09;3887,56;3537,68
528;18/11/2024 00:00;7;60;2;Norte;RR;Varejo;3;140,66;0,05;421,98;400,88
529;21/01/2024 00:00;123;9;17;Sudeste;RJ;Varejo;8;138,85;0,09;1110,8;1010,83
530;24/07/2024 00:00;145;22;23;Centro-Oeste;MT;Varejo;14;163,89;0,07;2294,46;2133,85
531;10/05/2024 00:00;99;23;14;Nordeste;PI;Varejo;9;58,45;0,01;526,05;520,79
532;28/02/2024 00:00;119;50;18;Norte;AP;Varejo;11;111,47;0,05;1226,17;1164,86
533;22/04/2024 00:00;119;47;7;Norte;AP;Varejo;21;105,71;0,04;2219,91;2131,11
534;02/01/2024 00:00;100;27;24;Norte;AP;Varejo;15;17,28;0,14;259,2;222,91
535;10/05/2024 00:00;153;22;19;Nordeste;MA;Varejo;6;160,34;0,11;962,04;856,22
